,date,index,pull_call_ratio
661,2022-10-25,51.371428571428574,0.8993472006738676
662,2022-10-26,53.800000000000004,0.8683145336734739
663,2022-10-27,54.57142857142857,0.8792498493480295
664,2022-10-28,57.114285714285714,0.8850677375922501
665,2022-10-29,64.05714285714286,0.8697186119442879
666,2022-10-30,64.05714285714286,0.8697186119442879
667,2022-10-31,64.05714285714286,0.8697186119442879
668,2022-11-01,63.51428571428572,0.8698073083260205
669,2022-11-02,55.285714285714285,0.8974547127933699
670,2022-11-03,55.51428571428572,0.8987341614861686
671,2022-11-04,56.51428571428572,0.895688908365182
672,2022-11-05,59.65714285714286,0.8941862387290188
673,2022-11-06,59.65714285714286,0.8941862387290188
674,2022-11-07,59.65714285714286,0.8941862387290188
675,2022-11-08,57.94285714285714,0.9662246292074459
676,2022-11-09,54.0,0.9597362348777156
677,2022-11-10,60.34285714285714,0.9229899556401155
678,2022-11-11,63.74285714285713,0.8804710894739683
679,2022-11-12,62.68571428571429,0.8952596460502298
680,2022-11-13,62.68571428571429,0.8952596460502298
681,2022-11-14,62.68571428571429,0.8952596460502298
682,2022-11-15,66.91428571428573,0.8220104314716101
683,2022-11-16,65.08571428571427,0.826843791421535
684,2022-11-17,61.48571428571429,0.850060034008527
685,2022-11-18,60.34285714285715,0.8753038144888416
686,2022-11-19,60.97142857142857,0.8648887851184531
687,2022-11-20,60.97142857142857,0.8648887851184531
688,2022-11-21,60.97142857142857,0.8648887851184531
689,2022-11-22,60.8,0.9259918886827989
690,2022-11-23,64.25714285714285,0.889716480856024
691,2022-11-24,63.08571428571429,0.8674043988718172
692,2022-11-25,63.08571428571429,0.8674043988718172
693,2022-11-26,59.74285714285715,0.88915292272104
694,2022-11-27,59.74285714285715,0.88915292272104
695,2022-11-28,59.74285714285715,0.88915292272104
696,2022-11-29,58.17142857142857,0.9062375377050659
697,2022-11-30,73.97142857142856,0.8816083567996292
698,2022-12-01,75.60000000000001,0.8645326468533046
699,2022-12-02,68.14285714285714,0.8653820574371354
700,2022-12-03,65.08571428571429,0.8492356152931644
701,2022-12-04,65.08571428571429,0.8492356152931644
702,2022-12-05,65.08571428571429,0.8492356152931644
703,2022-12-06,61.828571428571436,0.8665001192364296
704,2022-12-07,58.42857142857143,0.9085777086542326
705,2022-12-08,55.6857142857143,0.9204057408239334
706,2022-12-09,52.08571428571428,0.9584581588015582
707,2022-12-10,57.199999999999996,0.9425835723608695
708,2022-12-11,57.199999999999996,0.9425835723608695
709,2022-12-12,57.199999999999996,0.9425835723608695
710,2022-12-13,59.17142857142858,0.914676416554995
711,2022-12-14,60.94285714285714,0.8933539516291326
712,2022-12-15,60.142857142857146,0.9226576293256923
713,2022-12-16,44.142857142857146,0.9546355135460709
714,2022-12-17,39.971428571428575,0.9957672735801818
715,2022-12-18,39.971428571428575,0.9957672735801818
716,2022-12-19,39.971428571428575,0.9957672735801818
717,2022-12-20,38.314285714285724,1.014819030714583
718,2022-12-21,38.542857142857144,1.0764718929015882
719,2022-12-22,37.0,1.1039877816725077
720,2022-12-23,39.51428571428572,1.0641350036334942
721,2022-12-24,39.94285714285714,1.0597314841436107
722,2022-12-25,39.94285714285714,1.0597314841436107
723,2022-12-26,39.94285714285714,1.0597314841436107
724,2022-12-27,39.94285714285714,1.0597314841436107
725,2022-12-28,35.51428571428572,1.2100014463193463
726,2022-12-29,37.142857142857146,1.1311545855602567
727,2022-12-30,36.51428571428571,1.0991615255415883
728,2022-12-31,36.6,1.0986993034867485
729,2023-01-01,36.6,1.0986993034867485
730,2023-01-02,36.6,1.0986993034867485
731,2023-01-03,36.6,1.0986993034867485
732,2023-01-04,39.857142857142854,1.1416301878195798
733,2023-01-05,44.17142857142858,1.0203728163323078
734,2023-01-06,45.714285714285715,1.008546143572575
735,2023-01-07,47.2,0.9970619808164983
736,2023-01-08,47.2,0.9970619808164983
737,2023-01-09,47.2,0.9970619808164983
738,2023-01-10,49.65714285714286,0.9969502705430013
739,2023-01-11,54.228571428571435,0.9763204527307255
740,2023-01-12,56.68571428571429,0.94693126848074
741,2023-01-13,61.31428571428571,0.9384831764505401
742,2023-01-14,64.14285714285714,0.9215546246568694
743,2023-01-15,64.14285714285714,0.9215546246568694
744,2023-01-16,64.14285714285714,0.9215546246568694
745,2023-01-17,64.14285714285714,0.9215546246568694
746,2023-01-18,58.42857142857143,0.9717844904759845
747,2023-01-19,55.42857142857144,0.9677841660098412
748,2023-01-20,58.542857142857144,0.9517225682994714
749,2023-01-21,63.60000000000001,0.9371107185353379
750,2023-01-22,63.60000000000001,0.9371107185353379
751,2023-01-23,63.60000000000001,0.9371107185353379
752,2023-01-24,63.0,0.9456162413949543
753,2023-01-25,63.88571428571429,0.9027838966585124
754,2023-01-26,68.02857142857144,0.8694109218339863
755,2023-01-27,69.2,0.84542344798259
756,2023-01-28,67.45714285714287,0.8549028984253162
757,2023-01-29,67.45714285714287,0.8549028984253162
758,2023-01-30,67.45714285714287,0.8549028984253162
